PHI,log10.PHI,Std.Error,log10.Std.Error,0.025,0.975,log10.0.025,log10.0.975
0.840746998786926,-0.0755912512540817,1.15581962108414e-05,5.97373738243345e-06,0.783983508249124,0.896758115291595,-0.105693074080924,-0.0473246909421102
0.703438103199005,-0.154217556118965,2.28776977933742e-05,1.42008650086434e-05,0.591130845745405,0.817828944325447,-0.228316378538509,-0.0873375231899535
0.730076134204865,-0.137804642319679,2.14087412073716e-05,1.27913910861209e-05,0.627386268476645,0.842223967115084,-0.202464991194314,-0.0745724257185595
1.12161242961884,0.0489349290728569,2.90626534591233e-05,1.12333459900158e-05,0.983324668308099,1.27322124441465,-0.00730307021075605,0.104903873078753
0.740805804729462,-0.130595684051514,1.10168161154056e-05,6.46835780509719e-06,0.687898127734661,0.795563073952993,-0.16247587358721,-0.0993253921716813
1.00797736644745,0.00322020007297397,1.31399307589216e-05,5.66612547268613e-06,0.943605048457781,1.07325202425321,-0.0252097484475682,0.0307017131063795
0.977986991405487,-0.00982530787587166,1.05935832948706e-05,4.69848740841067e-06,0.927986401816209,1.03140491346518,-0.032458388481177,0.0134291910967213
1.00197744369507,-0.00742397364228964,7.90165234500135e-05,3.39420394724246e-05,0.66711361259222,1.45987429817518,-0.175800570592642,0.164315460306462
1.00357377529144,-0.00673012295737863,7.94360325675505e-05,3.38619317417194e-05,0.673881487548351,1.47559564510981,-0.171416559517101,0.168967347765879
0.927788078784943,-0.0329904481768608,1.66817021102496e-05,7.81930924743694e-06,0.846897635857264,1.01248525083065,-0.0721690888118665,0.00538870036899134
0.897498905658722,-0.0474538654088974,1.7033854184843e-05,8.23505352760682e-06,0.817528023322423,0.98474714855353,-0.0874973520225424,-0.00667527263550692
0.917005479335785,-0.0376803390681744,5.67132426772298e-06,2.68563909805779e-06,0.889538170397282,0.945515903830528,-0.050835411462429,-0.0243311621538527
0.977636218070984,-0.0100385379046202,1.23184887371344e-05,5.47359605210251e-06,0.916899524132411,1.03860746820768,-0.0376782529667891,0.016451440118739
1.1360878944397,0.0552119202911854,1.37956243522757e-05,5.2663795605481e-06,1.07290939788024,1.20545181632042,0.030563049393882,0.0811498232264282
1.01628279685974,0.00677140103653073,1.36018663599209e-05,5.8140625856154e-06,0.950911243756612,1.08601391017437,-0.0218600194732367,0.0358353873792539
0.775559544563293,-0.111037448048592,1.69707974819704e-05,9.54062469837277e-06,0.690169811248779,0.861758762101332,-0.161044041125098,-0.0646143104663915
0.976968050003052,-0.0106238666921854,1.88251370714398e-05,8.37770720218804e-06,0.884690011541049,1.07278232673804,-0.0532088760686501,0.0305116095242735
0.806077241897583,-0.0939793735742569,1.30378022884864e-05,7.0396270784862e-06,0.741992524266243,0.870553827782472,-0.129600471264484,-0.0602043713177751
1.12189829349518,0.0493746958673,2.31588142522218e-05,8.98071764019924e-06,1.01054889162382,1.23569602866968,0.00455732609567859,0.0919116503438557
1.00219666957855,-0.00751578668132424,8.00089355783278e-05,3.4294196004663e-05,0.66817380040884,1.45491797228654,-0.175110562080919,0.162838501298841
1.02931070327759,0.0121254157274961,1.81212638835481e-05,7.66130837408916e-06,0.94013233880202,1.11766516466935,-0.026811010429809,0.0483117111175998
0.998316586017609,-0.00901771895587444,7.90615592870423e-05,3.38674023015339e-05,0.67107132623593,1.43848145008087,-0.173231321442046,0.157904219691906
0.826012194156647,-0.083322674036026,1.2471892002226e-05,6.55740632480117e-06,0.765782215694586,0.889401983718077,-0.115894785127596,-0.0509019087499778
